2,15,-4839
2,16,-4839
2,17,-4839
2,18,-4839
2,19,-4839
2,20,-4839
2,21,-4839
2,22,-4839
2,23,-4839
2,24,-4839
2,25,-4839
2,26,-4839
2,27,-4839
2,28,-4839
2,29,-4839
2,30,-4839
2,31,-4839
2,32,-4839
2,33,-4839
2,34,-4839
2,35,-4839
2,36,-4839
2,37,-4839
2,38,-4839
2,39,-4839
2,40,-4839
2,41,-4839
2,42,-4839
2,43,-4839
2,44,-4839
2,45,-4839
2,46,-4839
2,47,-4839
2,48,-4839
2,49,-4839
2,50,-4839
2,51,-4839
2,52,-4839
2,53,-4839
2,54,-4839
2,55,-4839
2,56,-4839
2,57,-4839
2,58,-4839
2,59,-4839
2,60,-4839
2,61,-4839
2,62,-4839
2,63,-4839
2,64,-4839
2,65,-4839
2,66,-4839
2,67,-4392
2,68,-4392
2,69,-4839
2,70,-4839
2,71,-4839
2,72,-4392
2,73,-4839
2,74,-4839
2,75,-4839
2,76,-4839
2,77,-4839
2,78,-4392
2,79,-4392
2,80,-4392
2,81,-4839
2,82,-4839
2,83,-4839
2,84,-4839
2,85,-4839
2,86,-4839
2,87,-4839
2,88,-4839
2,89,-4839
2,90,-4839
2,91,-4839
2,92,-4839
2,93,-4839
2,94,-4839
2,95,-4839
2,96,-4839
2,97,-4839
2,98,-4839
2,99,-4839
2,100,-4839
2,101,-4392
2,102,-4392
2,103,-4392
2,104,-4839
2,105,-4839
2,106,-4839
2,107,-4839
2,108,-4839
2,109,-4839
2,110,-4839
2,111,-4839
2,112,-4839
2,113,-4839
2,114,-4392
2,115,-4140
2,116,-4392
2,117,-4392
2,118,-4392
2,119,-4392
2,120,-4392
2,121,-3829
2,122,-3829
2,123,-3829
2,124,-4140
2,125,-4392
2,126,-4392
2,127,-4392
2,128,-4392
2,129,-4392
2,130,-4839
2,131,-4839
2,132,-4392
2,133,-4392
2,134,-4839
2,135,-4839
2,136,-4839
2,137,-4839
2,138,-4392
2,139,-4392
2,140,-4392
2,141,-4140
2,142,-4140
2,143,-4140
2,144,-4140
2,145,-3829
2,146,-3829
2,147,-3829
2,148,-4140
2,149,-4140
2,150,-3829
2,151,-3829
2,152,-2761
2,153,-2761
2,154,-3499
3,0,-4839
3,1,-4839
3,2,-4839
3,3,-4839
3,4,-4839
3,5,-4839
3,6,-4839
3,7,-4839
3,8,-4839
3,9,-4839
3,10,-4839
3,11,-4839
3,12,-4839
3,13,-4839
3,14,-4839
3,15,-4839
3,16,-4839
3,17,-4839
3,18,-4839
3,19,-4839
3,20,-4839
3,21,-4839
3,22,-4839
3,23,-4839
3,24,-4839
3,25,-4839
3,26,-4839
3,27,-4839
3,28,-4839
3,29,-4839
3,30,-4839
3,31,-4839
3,32,-4839
3,33,-4839
3,34,-4839
3,35,-4839
3,36,-4392
3,37,-4839
3,38,-4839
3,39,-4839
3,40,-4839
3,41,-4839
3,42,-4839
3,43,-4839
3,44,-4839
3,45,-4839
3,46,-4839
3,47,-4839
3,48,-4839
3,49,-4839
3,50,-4839
3,51,-4839
3,52,-4839
3,53,-4839
3,54,-4839
3,55,-4839
3,56,-4839
3,57,-4839
3,58,-4839
3,59,-4839
3,60,-4839
3,61,-4839
3,62,-4839
3,63,-4839
3,64,-4839
3,65,-4839
3,66,-4839
3,67,-4392
3,68,-4392
3,69,-4392
3,70,-4839
3,71,-4839
3,72,-4392
3,73,-4839
3,74,-4839
3,75,-4839
3,76,-4839
3,77,-4839
3,78,-4839
3,79,-4839
3,80,-4839
3,81,-4839
3,82,-4839
3,83,-4839
3,84,-4839
3,85,-4839
3,86,-4839
3,87,-4839
3,88,-4392
3,89,-4839
3,90,-4839
3,91,-4392
3,92,-4839
3,93,-4839
3,94,-4392
3,95,-4392
3,96,-4839
3,97,-4839
3,98,-4392
3,99,-4839
3,100,-4839
3,101,-4392
3,102,-4392
3,103,-4839
3,104,-4839
3,105,-4839
3,106,-4839
3,107,-4839
3,108,-4839
3,109,-4839
3,110,-4839
3,111,-4839
3,112,-4839
3,113,-4392
3,114,-4392
3,115,-4839
3,116,-4839
3,117,-4839
3,118,-4839
3,119,-4839
3,120,-4392
3,121,-4392
3,122,-3829
3,123,-3829
3,124,-4140
3,125,-4392
3,126,-4839
3,127,-4839
3,128,-4839
3,129,-4839
3,130,-4839
3,131,-4839
3,132,-4392
3,133,-4140
3,134,-4392
3,135,-4839
3,136,-4392
3,137,-4140
3,138,-4140
3,139,-4392
3,140,-4392
3,141,-4140
3,142,-4140
3,143,-4140
3,144,-4140
3,145,-4140
3,146,-4392
3,147,-4140
3,148,-4140
3,149,-3829
3,150,-3499
3,151,-3499
3,152,-2761
3,153,-2761
3,154,-3499
4,0,-4839
4,1,-4839
4,2,-4839
4,3,-4839
4,4,-4839
4,5,-4839
4,6,-4839
4,7,-4839
4,8,-4839
4,9,-4839
4,10,-4839
4,11,-4839
4,12,-4839
4,13,-4839
4,14,-4839
4,15,-4839
4,16,-4839
4,17,-4839
4,18,-4839
4,19,-4839
4,20,-4839
4,21,-4839
4,22,-4839
4,23,-4839
4,24,-4839
4,25,-4839
4,26,-4839
4,27,-4839
4,28,-4839
4,29,-4839
4,30,-4839
4,31,-4839
4,32,-4839
4,33,-4839
4,34,-4839
4,35,-4839
4,36,-4839
4,37,-4839
4,38,-4839
4,39,-4839
4,40,-4839
4,41,-4839
4,42,-4839
4,43,-4839
4,44,-4839
4,45,-4839
4,46,-4839
4,47,-4392
4,48,-4839
4,49,-4839
4,50,-4839
4,51,-4839
4,52,-4839
4,53,-4839
4,54,-4839
4,55,-4839
4,56,-4839
4,57,-4839
4,58,-4839
4,59,-4839
4,60,-4839
4,61,-4839
4,62,-4839
4,63,-4839
4,64,-4839
4,65,-4839
4,66,-4839
4,67,-4392
4,68,-4392
4,69,-4839
4,70,-4839
4,71,-4839
4,72,-4839
4,73,-4839
4,74,-4839
4,75,-4839
4,76,-4839
4,77,-4839
4,78,-4392
4,79,-4839
4,80,-4839
4,81,-4839
4,82,-4839
4,83,-4839
4,84,-4839
4,85,-4839
4,86,-4839
4,87,-4392
4,88,-4140
4,89,-4839
4,90,-4839
4,91,-4839
4,92,-4839
4,93,-4839
4,94,-4839
4,95,-4839
4,96,-4839
4,97,-4839
4,98,-4839
4,99,-4839
4,100,-4839
4,101,-4839
4,102,-4839
4,103,-4839
4,104,-4392
4,105,-4392
4,106,-4839
4,107,-4839
4,108,-4839
4,109,-4839
4,110,-4839
4,111,-4839
4,112,-4392
4,113,-4140
4,114,-4392
4,115,-4839
4,116,-4839
4,117,-4392
4,118,-4392
4,119,-4392
4,120,-4392
4,121,-4392
4,122,-3829
4,123,-3829
4,124,-4140
4,125,-4392
4,126,-4392
4,127,-4392
4,128,-4839
4,129,-4839
4,130,-4839
4,131,-4839
4,132,-4392
4,133,-4140
4,134,-4392
4,135,-4392
4,136,-4140
4,137,-3829
4,138,-3829
4,139,-4392
4,140,-4392
4,141,-4140
4,142,-3829
4,143,-4140
4,144,-4392
4,145,-4839
4,146,-4839
4,147,-4392
4,148,-4140
4,149,-4392
4,150,-4140
4,151,-3499
4,152,-2761
4,153,-2761
4,154,-3499
5,0,-4839
5,1,-4839
5,2,-4839
5,3,-4839
5,4,-4839
5,5,-4839
5,6,-4839
5,7,-4839
5,8,-4839
5,9,-4839
5,10,-4839
5,11,-4839
5,12,-4839
5,13,-4839
5,14,-4839
5,15,-4839
5,16,-4839
5,17,-4839
5,18,-4839
5,19,-4839
5,20,-4839
5,21,-4839
5,22,-4839
5,23,-4839
5,24,-4839
5,25,-4839
5,26,-4839
5,27,-4839
5,28,-4839
5,29,-4839
5,30,-4839
5,31,-4839
5,32,-4839
5,33,-4839
5,34,-4839
5,35,-4839
5,36,-4839
5,37,-4839
5,38,-4839
5,39,-4839
5,40,-4839
5,41,-4839
5,42,-4839
5,43,-4839
5,44,-4839
5,45,-4839
5,46,-4392
5,47,-4392
5,48,-4839
5,49,-4839
5,50,-4839
5,51,-4839
5,52,-4839
5,53,-4839
5,54,-4839
5,55,-4839
5,56,-4839
5,57,-4839
5,58,-4839
5,59,-4392
5,60,-4392
5,61,-4839
5,62,-4839
5,63,-4392
5,64,-4839
5,65,-4839
5,66,-4839
5,67,-4839
5,68,-4392
5,69,-4392
5,70,-4839
5,71,-4839
5,72,-4839
5,73,-4839
5,74,-4839
5,75,-4839
5,76,-4839
5,77,-4392
5,78,-4392
5,79,-4839
5,80,-4839
5,81,-4839
5,82,-4839
5,83,-4392
5,84,-4839
5,85,-4839
5,86,-4839
5,87,-4839
5,88,-4839
5,89,-4392
5,90,-4839
5,91,-4839
5,92,-4839
5,93,-4839
5,94,-4839
5,95,-4839
5,96,-4839
5,97,-4839
5,98,-4839
5,99,-4392
5,100,-4839
5,101,-4839
5,102,-4839
5,103,-4839
5,104,-4839
5,105,-4839
5,106,-4839
5,107,-4839
5,108,-4392
5,109,-4392
5,110,-4392
5,111,-4839
5,112,-4392
5,113,-4140
5,114,-4140
5,115,-4839
5,116,-4392
5,117,-4839
5,118,-4392
5,119,-4140
5,120,-4392
5,121,-4839
5,122,-4392
5,123,-4140
5,124,-4392
5,125,-4392
5,126,-4392
5,127,-4392
5,128,-4392
5,129,-4392
5,130,-4392
5,131,-4392
5,132,-4140
5,133,-4140
5,134,-4140
5,135,-4839
5,136,-4839
5,137,-4392
5,138,-4392
5,139,-4392
5,140,-4140
5,141,-4140
5,142,-4140
5,143,-4140
5,144,-4140
5,145,-4140
5,146,-3829
5,147,-3829
5,148,-4140
5,149,-3829
5,150,-3829
5,151,-3499
5,152,-2761
5,153,-2761
5,154,-3499
6,0,-4839
6,1,-4839
6,2,-4839
6,3,-4839
6,4,-4839
6,5,-4839
6,6,-4839
6,7,-4839
6,8,-4839
6,9,-4839
6,10,-4839
6,11,-4839
6,12,-4839
6,13,-4839
6,14,-4839
6,15,-4839
6,16,-4839
6,17,-4839
6,18,-4839
6,19,-4839
6,20,-4839
6,21,-4839
6,22,-4839
6,23,-4839
6,24,-4839
6,25,-4839
6,26,-4839
6,27,-4839
6,28,-4839
6,29,-4839
6,30,-4839
6,31,-4839
6,32,-4839
6,33,-4839
6,34,-4839
6,35,-4839
6,36,-4839
6,37,-4839
6,38,-4839
6,39,-4839
6,40,-4839
6,41,-4839
6,42,-4839
6,43,-4839
6,44,-4839
6,45,-4839
6,46,-4839
6,47,-4839
6,48,-4839
6,49,-4839
6,50,-4839
6,51,-4839
6,52,-4839
6,53,-4839
6,54,-4839
6,55,-4839
6,56,-4839
6,57,-4839
6,58,-4839
6,59,-4839
6,60,-4839
6,61,-4839
6,62,-4839
6,63,-4839
6,64,-4839
6,65,-4839
6,66,-4839
6,67,-4839
6,68,-4839
6,69,-4839
6,70,-4839
6,71,-4839
6,72,-4839
6,73,-4839
6,74,-4839
6,75,-4839
6,76,-4839
6,77,-4839
6,78,-4392
6,79,-4392
6,80,-4839
6,81,-4839
6,82,-4392
6,83,-4839
6,84,-4839
6,85,-4839
6,86,-4839
6,87,-4839
6,88,-4839
6,89,-4839
6,90,-4392
6,91,-4839
6,92,-4839
6,93,-4392
6,94,-4392
6,95,-4839
6,96,-4839
6,97,-4392
6,98,-4140
6,99,-4392
6,100,-4392
6,101,-4392
6,102,-4392
6,103,-4839
6,104,-4839
6,105,-4839
6,106,-4392
6,107,-4392
6,108,-4392
6,109,-4839
6,110,-4392
6,111,-4392
6,112,-4839
6,113,-4839
6,114,-4140
6,115,-4140
6,116,-4839
6,117,-4839
6,118,-4839
6,119,-4392
6,120,-4839
6,121,-4839
6,122,-4140
6,123,-4140
6,124,-4839
6,125,-4839
6,126,-4392
6,127,-4839
6,128,-4839
6,129,-4392
6,130,-4839
6,131,-4839
6,132,-4392
6,133,-4392
6,134,-4140
6,135,-4392
6,136,-4839
6,137,-4839
6,138,-4140
6,139,-3829
6,140,-4140
6,141,-4839
6,142,-4839
6,143,-4392
6,144,-4140
6,145,-4140
6,146,-3829
6,147,-3499
6,148,-4392
6,149,-4392
6,150,-3829
6,151,-3829
6,152,-3499
6,153,-2761
6,154,-3499
7,0,-4839
7,1,-4839
7,2,-4839
7,3,-4839
7,4,-4839
7,5,-4839
7,6,-4839
7,7,-4839
7,8,-4839
7,9,-4839
7,10,-4839
7,11,-4839
7,12,-4839
7,13,-4839
7,14,-4839
7,15,-4839
7,16,-4839
7,17,-4839
7,18,-4839
7,19,-4839
7,20,-4839
7,21,-4839
7,22,-4839
7,23,-4839
7,24,-4839
7,25,-4839
7,26,-4839
7,27,-4839
7,28,-4839
7,29,-4839
7,30,-4839
7,31,-4839
7,32,-4839
7,33,-4839
7,34,-4839
7,35,-4839
7,36,-4839
7,37,-4839
7,38,-4839
7,39,-4839
7,40,-4839
7,41,-4392
7,42,-4839
7,43,-4839
7,44,-4839
7,45,-4839
7,46,-4839
7,47,-4839
7,48,-4392
7,49,-4839
7,50,-4839
7,51,-4839
7,52,-4839
7,53,-4839
7,54,-4839
7,55,-4392
7,56,-4392
7,57,-4392
7,58,-4839
7,59,-4839
7,60,-4839
7,61,-4392
7,62,-4392
7,63,-4839
7,64,-4839
7,65,-4839
7,66,-4839
7,67,-4839
7,68,-4839
7,69,-4839
7,70,-4839
7,71,-4839
7,72,-4839
7,73,-4839
7,74,-4839
7,75,-4839
7,76,-4839
7,77,-4839
7,78,-4839
7,79,-4839
7,80,-4839
7,81,-4839
7,82,-4839
7,83,-4392
7,84,-4392
7,85,-4392
7,86,-4392
7,87,-4839
7,88,-4839
7,89,-4392
7,90,-4392
7,91,-4839
7,92,-4839
7,93,-4839
7,94,-4839
7,95,-4392
7,96,-4392
7,97,-4392
7,98,-4392
7,99,-4392
7,100,-4839
7,101,-4839
7,102,-4839
7,103,-4839
7,104,-4839
7,105,-4839
7,106,-4839
7,107,-4839
7,108,-4839
7,109,-4392
7,110,-4392
7,111,-4392
7,112,-4839
7,113,-4839
7,114,-4839
7,115,-4392
7,116,-4839
7,117,-4392
7,118,-4392
7,119,-4392
7,120,-4392
7,121,-4140
7,122,-3829
7,123,-3499
7,124,-4140
7,125,-4392
7,126,-4839
7,127,-4839
7,128,-4392
7,129,-4140
7,130,-4392
7,131,-4392
7,132,-4392
7,133,-4392
7,134,-4392
7,135,-4839
7,136,-4839
7,137,-4392
7,138,-4140
7,139,-4392
7,140,-4140
7,141,-4392
7,142,-4140
7,143,-4140
7,144,-4392
7,145,-4392
7,146,-4140
7,147,-3829
7,148,-4392
7,149,-4392
7,150,-3829
7,151,-3499
7,152,-3499
7,153,-3499
7,154,-3499
8,0,-4839
8,1,-4839
8,2,-4839
8,3,-4839
8,4,-4839
8,5,-4839
8,6,-4839
8,7,-4839
8,8,-4839
8,9,-4839
8,10,-4839
8,11,-4839
8,12,-4839
8,13,-4839
8,14,-4839
8,15,-4839
8,16,-4839
8,17,-4839
8,18,-4839
8,19,-4839
8,20,-4839
8,21,-4839
8,22,-4839
8,23,-4839
8,24,-4839
8,25,-4839
8,26,-4839
8,27,-4839
8,28,-4839
8,29,-4839
8,30,-4839
8,31,-4839
8,32,-4839
8,33,-4839
8,34,-4839
8,35,-4839
8,36,-4839
8,37,-4839
8,38,-4839
8,39,-4839
8,40,-4839
8,41,-4839
8,42,-4839
8,43,-4839
8,44,-4839
8,45,-4839
8,46,-4839
8,47,-4392
8,48,-4392
8,49,-4839
8,50,-4839
8,51,-4839
8,52,-4839
8,53,-4839
8,54,-4839
8,55,-4839
8,56,-4839
8,57,-4839
8,58,-4839
8,59,-4839
8,60,-4839
8,61,-4839
8,62,-4839
8,63,-4839
8,64,-4839
8,65,-4839
8,66,-4839
8,67,-4839
8,68,-4839
8,69,-4839
8,70,-4839
8,71,-4839
8,72,-4392
8,73,-4839
8,74,-4839
8,75,-4839
8,76,-4839
8,77,-4839
8,78,-4839
8,79,-4839
8,80,-4839
8,81,-4839
8,82,-4839
8,83,-4392
8,84,-4839
8,85,-4839
8,86,-4839
8,87,-4839
8,88,-4839
8,89,-4392
8,90,-4839
8,91,-4839
8,92,-4839
8,93,-4839
8,94,-4839
8,95,-4839
8,96,-4839
8,97,-4839
8,98,-4839
8,99,-4392
8,100,-4392
8,101,-4839
8,102,-4839
8,103,-4839
8,104,-4839
8,105,-4839
8,106,-4839
8,107,-4839
8,108,-4392
8,109,-4839
8,110,-4839
8,111,-4392
8,112,-4392
8,113,-4392
8,114,-4392
8,115,-4839
8,116,-4839
8,117,-4392
8,118,-4392
8,119,-4140
8,120,-4140
8,121,-4392
8,122,-3829
8,123,-3829
8,124,-4392
8,125,-4392
8,126,-4392
8,127,-4392
8,128,-4392
8,129,-4839
8,130,-4392
8,131,-4392
8,132,-4392
8,133,-4392
8,134,-4392
8,135,-4140
8,136,-4140
8,137,-4392
8,138,-4392
8,139,-4839
8,140,-4839
8,141,-4839
8,142,-4140
8,143,-3829
8,144,-3829
8,145,-4140
8,146,-4392
8,147,-4392
8,148,-4140
8,149,-4140
8,150,-3829
8,151,-3499
8,152,-2761
8,153,-2761
8,154,-2761
9,0,-4839
9,1,-4839
9,2,-4839
9,3,-4839
9,4,-4392
9,5,-4839
9,6,-4839
9,7,-4839
9,8,-4839
9,9,-4839
9,10,-4839
9,11,-4839
9,12,-4839
9,13,-4839
9,14,-4839
9,15,-4839
9,16,-4839
9,17,-4839
9,18,-4839
9,19,-4839
9,20,-4839
9,21,-4839
9,22,-4839
9,23,-4839
9,24,-4839
9,25,-4839
9,26,-4839
9,27,-4839
9,28,-4839
9,29,-4839
9,30,-4839
9,31,-4392
9,32,-4392
9,33,-4392
9,34,-4392
9,35,-4839
9,36,-4839
9,37,-4839
9,38,-4839
9,39,-4839
9,40,-4839
9,41,-4839
9,42,-4839
9,43,-4392
9,44,-4392
9,45,-4839
9,46,-4392
9,47,-4839
9,48,-4839
9,49,-4839
9,50,-4839
9,51,-4392
9,52,-4839
9,53,-4839
9,54,-4839
9,55,-4392
9,56,-4392
9,57,-4392
9,58,-4392
9,59,-4140
9,60,-4140
9,61,-4392
9,62,-4392
9,63,-4392
9,64,-4392
9,65,-4392
9,66,-4392
9,67,-4392
9,68,-4392
9,69,-4140
9,70,-4392
9,71,-4392
9,72,-4392
9,73,-4140
9,74,-4392
9,75,-4392
9,76,-4392
9,77,-4392
9,78,-4392
9,79,-4839
9,80,-4839
9,81,-4839
9,82,-4839
9,83,-4392
9,84,-4392
9,85,-4392
9,86,-4392
9,87,-4839
9,88,-4392
9,89,-4392
9,90,-4392
9,91,-4839
9,92,-4392
9,93,-4839
9,94,-4839
9,95,-4392
9,96,-4839
9,97,-4392
9,98,-4839
9,99,-4392
9,100,-4392
9,101,-4839
9,102,-4839
9,103,-4140
9,104,-4392
9,105,-4392
9,106,-4140
9,107,-4140
9,108,-4140
9,109,-4140
9,110,-4140
9,111,-4392
9,112,-4392
9,113,-4392
9,114,-4392
9,115,-4839
9,116,-4392
9,117,-4140
9,118,-4392
9,119,-4392
9,120,-3829
9,121,-4140
9,122,-3829
9,123,-3829
9,124,-3829
9,125,-3829
9,126,-4140
9,127,-3829
9,128,-4140
9,129,-4392
9,130,-4140
9,131,-4140
9,132,-4140
9,133,-3829
9,134,-3499
9,135,-3499
9,136,-3499
9,137,-3829
9,138,-3829
9,139,-3499
9,140,-3499
9,141,-3499
9,142,-3829
9,143,-3499
9,144,-3499
9,145,-3499
9,146,-3499
9,147,-3499
9,148,-3499
9,149,-2761
9,150,-2761
9,151,-2761
9,152,-2761
9,153,-2392
9,154,-2392
10,0,-3829
10,1,-3829
10,2,-3499
10,3,-3499
10,4,-3829
10,5,-4392
10,6,-4392
10,7,-3829
10,8,-3829
10,9,-3829
10,10,-3829
10,11,-3829
10,12,-4140
10,13,-4392
10,14,-4392
10,15,-4140
10,16,-3829
10,17,-3829
10,18,-4140
10,19,-3829
10,20,-3829
10,21,-4140
10,22,-3829
10,23,-3829
10,24,-3829
10,25,-3829
10,26,-3829
10,27,-3829
10,28,-4140
10,29,-4140
10,30,-3829
10,31,-3499
10,32,-3499
10,33,-3499
10,34,-4140
10,35,-4392
10,36,-4392
10,37,-4839
10,38,-4140
10,39,-3829
10,40,-3499
10,41,-3499
10,42,-3829
10,43,-4392
10,44,-4392
10,45,-3829
10,46,-3499
10,47,-3499
10,48,-3829
10,49,-3829
10,50,-3829
10,51,-4140
10,52,-3499
10,53,-3499
10,54,-3499
10,55,-3499
10,56,-3499
10,57,-3499
10,58,-3829
10,59,-3499
10,60,-2761
10,61,-3499
10,62,-3499
10,63,-3829
10,64,-3499
10,65,-3499
10,66,-3499
10,67,-3499
10,68,-3499
10,69,-3829
10,70,-3829
10,71,-3499
10,72,-3829
10,73,-3499
10,74,-3499
10,75,-3499
10,76,-3499
10,77,-2761
10,78,-3499
10,79,-3499
10,80,-3499
10,81,-3499
10,82,-3499
10,83,-3829
10,84,-3499
10,85,-3499
10,86,-3499
10,87,-3499
10,88,-3499
10,89,-3829
10,90,-3499
10,91,-3499
10,92,-4140
10,93,-4392
10,94,-3829
10,95,-3499
10,96,-3499
10,97,-3499
10,98,-3499
10,99,-3499
10,100,-3499
10,101,-3499
10,102,-3499
10,103,-3499
10,104,-3499
10,105,-3499
10,106,-3499
10,107,-3499
10,108,-3499
10,109,-3499
10,110,-3499
10,111,-3499
10,112,-3499
10,113,-3499
10,114,-3499
10,115,-3499
10,116,-2761
10,117,-2761
10,118,-2761
10,119,-2761
10,120,-2761
10,121,-2761
10,122,-2761
10,123,-2761
10,124,-2761
10,125,-2761
10,126,-2761
10,127,-2761
10,128,-3499
10,129,-3499
10,130,-2761
10,131,-2761
10,132,-2761
10,133,-2761
10,134,-2761
10,135,-3499
10,136,-2761
10,137,-2761
10,138,-2761
10,139,-2761
10,140,-2392
10,141,-2761
10,142,-3829
10,143,-3499
10,144,-2761
10,145,-2392
10,146,-2761
10,147,-2392
10,148,-2392
10,149,-2003
10,150,-2003
10,151,-2003
10,152,-1323
10,153,-1323
10,154,-2003
11,0,-4140
11,1,-4140
11,2,-3499
11,3,-3499
11,4,-3829
11,5,-4140
11,6,-4839
11,7,-4140
11,8,-4140
11,9,-3499
11,10,-3499
11,11,-3499
11,12,-3829
11,13,-3829
11,14,-4140
11,15,-3829
11,16,-3499
11,17,-3829
11,18,-3829
11,19,-3829
11,20,-3499
11,21,-3499
11,22,-3499
11,23,-3499
11,24,-3499
11,25,-3499
11,26,-3499
11,27,-3499
11,28,-4392
11,29,-4140
11,30,-3829
11,31,-3499
11,32,-3829
11,33,-3499
11,34,-3499
11,35,-3499
11,36,-4392
11,37,-3829
11,38,-3829
11,39,-3829
11,40,-3499
11,41,-3499
11,42,-3499
11,43,-3499
11,44,-3499
